Period,Altman Z-Score,Springate Score,Ohlson O-score,Zmijewski Score
3910,63.33251784,64.80879217,-4.823548971,-7.929742191
3911,80.43770099,174.3472721,-4.753868695,-7.918640141
3912,90.49904877,56.11615269,-4.938344757,-7.941743193
3913,27.73458811,60.58006349,-4.764275197,-7.957406106
3914,73.18640328,30.16536589,-4.992023864,-8.081037146
3915,100.397861,44.43816032,-4.981048814,-8.143543613
3916,99.9700335,39.90240033,-5.222979454,-8.095069704
3917,64.95678754,59.2235138,-4.939373153,-7.940945811
3918,26.11771474,75.20976841,-4.591459467,-7.689873279
3919,21.56026134,33.47636796,-4.797428145,-7.941068811
3920,502.8364265,76.62753842,-5.07683516,-7.989344638
3921,50.80820468,32.39877744,-4.946905055,-7.966504378
3922,64.2696949,23.51980626,-5.073350008,-8.044209477
3923,24.59321675,46.186769,-4.593420942,-7.472495086
3924,54.47087749,44.28887645,-4.902519085,-7.945225839
3925,14.95323863,61.64280537,-4.445937489,-7.570714851
3926,12.90345697,12.16167414,-4.770672187,-7.943246904
3927,38.45128434,58.94686452,-4.830944953,-7.839316063
3928,91.36695416,34.70464481,-5.162030398,-7.975226853
3929,80.13353602,30.72696892,-4.994750946,-8.090245526
3930,31.87833277,76.76618634,-4.767674433,-7.846780778
3931,144.1617342,18.54794245,-5.28975895,-8.219561619
3932,192.8241774,37.02838429,-5.219365536,-8.31655901
3933,82.25775762,34.40322241,-5.086718568,-8.006804151
3934,87.03487173,111.9512325,-4.947864527,-7.986630428
3935,30.08346852,49.59308518,-4.768468624,-7.90300146
3936,89.50978846,32.16863035,-4.986711576,-7.94966857
3937,159.4731625,40.83442881,-5.0749504,-8.022621157
3938,64.41586417,56.6315926,-4.821171575,-7.833558338
3939,38.59478831,24.59993069,-5.033005531,-8.073499678
3940,71.01623729,31.97584409,-5.013607156,-8.061141208
3941,75.18039911,29.98456376,-5.251663817,-8.125472961
3942,150.5586418,22.26607862,-5.17842408,-8.025212993
3943,30.80849878,39.88290683,-4.700520951,-7.798714881
3944,80.55723756,39.93267052,-4.967612774,-7.950109747
3945,246.2716332,61.19646269,-5.191217434,-8.058540462
3946,28.11625613,48.54560139,-4.806797971,-7.963406163
3947,81.66132838,27.41804215,-5.056647712,-7.993123615
3948,69.65303537,25.67645081,-4.817771606,-7.842136407
3949,46.69575042,19.98179154,-5.145089333,-7.945085266
3950,170.0515545,34.01813307,-5.661196334,-8.131796884
3951,14.38253577,47.98729732,-4.504554932,-7.742296742
3952,8.910412689,37.83898376,-4.052373052,-7.191469822
3953,88.29366002,30.21626581,-5.063792527,-7.822211554
3954,133.2037334,43.4509732,-5.008165987,-8.044747428
3955,126.8914862,40.01546342,-5.152877211,-8.093874431
3956,199.0231226,44.53158957,-4.70812698,-7.708475164
3957,42.71189521,30.92295921,-5.148345149,-8.052834958
3958,78.77549848,33.00615115,-5.113334806,-7.955744595
3959,21.57527172,9.371661583,-4.935641379,-8.078570281
3960,57.83274576,66.48356995,-4.907905701,-7.977843743
3961,74.07436211,87.0974137,-5.057170888,-7.953488037
3962,10.35567728,21.25986425,-4.604418085,-7.759223556
3963,60.11047275,18.0158045,-5.108193131,-8.077501263
3964,36.85357755,17.81409029,-5.035369511,-7.97533963
3965,34.12515822,29.83181812,-4.910363578,-7.926005588
3966,43.46169678,34.30475762,-4.856633767,-7.848347043
3967,41.52593385,46.47244735,-4.806616625,-7.910298909
3968,89.95907905,31.31678955,-5.049900269,-7.919620996
3969,14.26196171,10.62015203,-4.804028488,-7.830765142
3970,11.16073156,37.71639641,-4.37814414,-7.398844193
3971,81.89347832,33.03066011,-4.935624162,-8.065660855
3972,35.98165662,12.40643565,-5.017668253,-8.051106369
3973,21.65954907,72.67935058,-4.564858692,-7.715130624
3974,37.23603273,17.48196431,-5.14078348,-8.110491266
3975,590.6665618,60.50169917,-4.862905062,-7.764128453
3976,28.18065353,35.37583901,-4.723559566,-7.88103911
3977,140.4005193,29.34493484,-5.095882133,-8.083722303
3978,148.1521258,36.07981956,-5.465125611,-8.105344657
3979,98.5404185,40.47819964,-4.986267382,-7.736471316
3980,89.15772398,71.15962451,-4.81408547,-7.874361464
3981,83.40615897,27.21518443,-5.02396855,-8.029073751
3982,122.0700488,27.77873524,-5.160786867,-7.937622052
3983,51.88719172,16.58260227,-5.158312428,-8.046339365
3984,34.03294209,9.691427283,-5.150768549,-8.145160868
3985,32.00397857,15.25145704,-4.915589906,-7.941718135
3986,140.1098594,51.30684532,-5.214751923,-8.075898816
3987,211.1720025,51.94184693,-5.011541972,-8.015489595
3988,31.64753674,41.41734748,-4.87738381,-7.982050126
3989,115.9150583,30.27068625,-4.698451104,-7.515741781
3990,128.4307633,38.58645106,-4.993057539,-7.971370541
3991,211.2469459,231.8167865,-4.91117411,-7.981027384
3992,60.04285022,21.43232459,-5.330043842,-8.286341768
3993,90.43406904,23.94906909,-5.415253961,-8.168724027
3994,32.46280959,13.46709857,-5.105448283,-8.252374165
3995,23.54639369,12.08504895,-4.95560897,-8.048876096
3996,35.82371009,8.220356777,-5.097611466,-8.158732931
3997,26.98814452,13.59681858,-5.035978427,-8.056018294
3998,228.211795,62.29403924,-5.31827232,-7.98184514
3999,48.48810877,25.14536163,-4.959903765,-7.953801921
4000,23.09882575,98.84870001,-4.453037698,-7.731337916
4001,14.80168487,13.68985501,-4.842311371,-7.959737345
4002,24.32934739,29.88921075,-4.904095097,-8.003482797
4003,33.41180023,33.27036336,-4.817118119,-7.83379946
4004,29.87970636,27.76031455,-4.836518977,-7.927214129
4005,23.24242936,14.59501814,-4.900822925,-8.045756812
4006,24.25779815,17.77392083,-5.187246489,-8.28308038
4007,15.99440928,11.22828927,-4.924162874,-7.961322492
4008,72.12474472,22.80817018,-5.278874622,-8.103681856
4009,93.87567652,24.33588127,-5.318317932,-8.138492948
4010,42.80647141,19.46967417,-5.069245706,-8.064109836
4011,13.99638441,17.55469768,-4.799013616,-7.883140109
4012,17.0846443,7.904925974,-5.005198009,-8.119881145
4013,30.70890652,23.48340286,-5.065860016,-8.07745176
4014,21.27339186,7.073449395,-5.06060455,-8.02431989
4015,48.55564121,30.01627253,-5.104440503,-8.012964935
4016,37.64087845,19.01485957,-5.052284657,-7.893121634
4017,20.38292592,10.93376793,-5.045232752,-7.955637179
4018,20.37034718,20.45163068,-4.615953956,-7.553608989
4019,94.6964463,28.65367589,-5.125371462,-7.940377135
4020,72.80768093,101.6114089,-4.744957594,-7.807092943
4021,22.88055877,38.37116374,-4.7063558,-7.841212063
4022,168.3638036,105.5126292,-5.040147376,-7.948288793
4023,22.80662217,38.40171863,-4.673305824,-7.701303629
4024,429.9206658,86.54108751,-5.281207128,-8.080976318
4025,25.65607027,28.15017172,-4.912182997,-7.905240727
4026,45.26190976,41.37068177,-4.853943179,-7.939516362
4027,31.25022787,80.32121253,-4.454552284,-7.372369365
4028,60.33287818,96.26191981,-4.727208898,-7.823390703
4029,133.3400151,72.45200702,-4.492556594,-7.685131106
4030,74.69176112,24.7334132,-5.182146611,-8.19024732
4031,26.21901495,41.70473842,-4.7342924,-7.903757471
4032,76.75529352,42.94167872,-5.183849827,-8.021649439
4033,70.71048204,32.07653157,-4.933074223,-7.861205843
4034,93.44589652,35.8753587,-4.945277941,-7.977498126
4035,51.64253634,21.63534178,-5.003623896,-7.993227826
4036,28.51393541,45.45183778,-4.832424839,-7.934912978
4037,54.50086859,75.61084284,-4.774844277,-7.872496776
4038,244.5433781,82.92111699,-4.593500523,-7.694456589
4039,68.13038938,32.27844149,-5.142192151,-8.123216355
4040,33.23733902,49.63628292,-4.806571618,-7.884144059
4041,46.45655151,20.75521903,-5.017983545,-7.951250012
4042,127.3100139,59.9541458,-4.973268859,-7.882716777
4043,41.51718895,60.58210085,-4.86935667,-7.916954577
4044,31.37495782,34.20179193,-4.849208711,-8.028153643
4045,71.66445877,24.65244825,-5.193212089,-8.043157018
4046,42.47048138,50.75740156,-4.903637983,-7.99723805
4047,54.67698119,45.77778095,-4.92395765,-8.02877683
4048,76.09897863,31.67334053,-4.990487812,-8.057947485
4049,59.32539387,18.7247957,-5.14210444,-8.236783345
4050,20.12912995,69.74281518,-4.503064352,-7.641887428
4051,46.91930885,27.25511626,-4.92649451,-7.713114678
4052,54.15632434,18.52887614,-5.12863205,-8.069973365
4053,80.10363659,30.56496805,-5.130063168,-8.022743394
4054,40.20270687,21.27173142,-4.877990607,-7.910967267
4055,93.65956114,27.72168435,-5.155987605,-8.036944694
4056,127.1256792,44.71530076,-4.997196097,-8.087893366
4057,101.6237458,25.8311696,-5.155654937,-8.124348312
4058,14.5280148,15.55040664,-4.8003492,-7.833530698
4059,63.04916672,39.54794362,-4.967238991,-7.940558582
4060,25.66906539,8.473698173,-4.89211796,-7.877404728
4061,24.03755302,45.58841819,-4.742585914,-7.909526325
4062,13.54484233,21.80586902,-4.709206946,-7.917773108
4063,25.07585957,36.96915443,-4.742075702,-7.892082268
4064,103.8500512,39.96668997,-4.917061183,-7.719714558
4065,40.07021899,37.50495859,-4.921842861,-7.998633651
4066,59.64343615,32.33600622,-4.893236816,-7.697864806
4067,40.52799925,38.07598246,-4.890586538,-7.797773984
4068,48.98202766,21.28697881,-5.070576531,-8.007929584
4069,17.9396099,5.436003833,-4.993458688,-8.087665659
4070,23.73576404,7.254018793,-5.078324895,-8.207852583
4071,20.89650159,8.6207749,-4.933469513,-8.028242347
4072,8.839267102,14.77581027,-4.320477513,-7.441053936
4073,17.04337225,20.08892104,-4.85938222,-8.026509135
4074,27.66752799,44.39286171,-4.857947414,-7.953105502
4075,16.95476359,13.52306481,-4.795773281,-7.958063407
4076,31.23951607,14.18547372,-4.881296572,-8.073785108
4077,12.85089308,11.03097854,-4.806558819,-8.030030687
4078,19.00279098,20.20691737,-4.895856297,-7.968702394
4079,28.51834685,18.93911017,-4.824786927,-8.038742371
4080,22.49291741,11.48743317,-4.912869756,-8.018436827
4081,22.47398547,9.910722806,-4.95524374,-8.047590198
4082,119.7629756,21.0326659,-5.28382271,-8.275750073
4083,21.38753031,26.70334373,-4.692134653,-7.794703
4084,23.57330518,17.12205059,-4.724520931,-7.80184574
4085,19.14707085,25.86820995,-4.677679077,-7.659432042
4086,38.96073929,19.36334093,-4.901259413,-8.020419799
4087,52.77680946,13.68110386,-5.11246876,-8.126982947
4088,23.04707278,13.95178561,-4.920299852,-8.063495548
4089,43.88632974,10.78794278,-5.079678418,-8.205255951
4090,35.59285806,13.04089206,-5.073165129,-8.170814537
4091,18.47686782,19.33676378,-4.808123911,-7.897677289
4092,59.67150537,21.59347749,-5.027567007,-7.999968391
4093,37.01928244,17.48638387,-5.002337328,-8.19790849
4094,49.67900084,15.60244796,-5.108288433,-8.02087471
4095,15.95555911,15.93305717,-4.719556939,-7.753316151
4096,31.01854803,16.9176255,-4.934144099,-7.888864459
4097,90.19010919,41.93835067,-4.958990094,-8.041169782
4098,24.95352621,16.46655496,-4.849085062,-7.991202335
4099,15.6862357,9.525027865,-4.766304435,-7.952707158
4100,39.6760448,22.9031471,-4.955089033,-8.072311797
4101,32.59593288,10.93095281,-4.948512747,-8.01539835
4102,111.4982395,42.4750788,-5.185933483,-8.043048426
4103,52.23513895,31.20265255,-5.002954609,-8.13040682
4104,14.41323573,8.255001962,-4.825628162,-7.924561803
4105,18.4261573,12.05467602,-4.921112578,-7.991890305
4106,29.27309966,16.59027832,-4.988869151,-8.002221255
4107,53.79317407,20.9403187,-5.088110974,-8.086327635
4108,17.64196286,8.809315984,-4.892276714,-8.097941506
4109,80.63865376,21.92404318,-5.084669106,-8.310128547
4110,27.3473813,13.7917682,-5.006618257,-7.976226552
4111,14.18499443,16.55416638,-4.80256977,-7.941349029
4112,12.49825083,7.335223707,-4.881129121,-7.965240712
4113,42.35944674,17.23484882,-5.040323294,-8.045956684
4114,38.44749027,21.06549605,-5.039135446,-8.01957961
4115,34.98789388,17.00520574,-5.111414221,-8.432084394
4116,69.78100033,45.02992514,-5.39165368,-8.081967709
4117,8.323378007,9.108637657,-4.082655003,-7.47035673
4118,26.44450278,19.0696926,-4.878731412,-7.945710476
4119,12.6366888,20.40641288,-4.65891467,-7.863017475
4120,16.95978649,12.98040334,-4.861543367,-7.939943671
4121,15.97024936,7.866804456,-4.840229731,-7.917390192
4122,16.09016211,18.27966334,-4.815954032,-7.90407474
4123,20.41314299,25.82235854,-4.794061385,-8.037305028
4124,25.85035972,13.34214128,-5.003651162,-8.015427044
4125,12.64202509,7.500744368,-4.835583363,-8.025609394
4126,25.27613893,13.43000331,-4.942199453,-7.999563076
4127,11.4872712,10.41538006,-4.76822966,-7.877524736
4128,65.60404046,21.74937095,-5.290431477,-8.270661289
4129,27.94753095,14.49226032,-5.029064032,-8.146484747
4130,16.11689278,14.76485278,-4.782303818,-8.03400563
4131,25.3594848,16.1405458,-4.942171071,-8.004026307
4132,36.53344276,22.13435516,-4.95173325,-8.023275362
4133,35.84470646,22.26908666,-4.993547866,-8.206125946
4134,12.31605422,7.568473078,-4.824357531,-7.917304299
4135,35.29198871,29.87215058,-4.952120061,-7.980491307
4136,14.03382282,10.22937594,-4.857046972,-8.04324081
4137,30.08587091,24.3425939,-4.994555712,-8.069705002
4138,16.74059166,17.93415721,-4.814543774,-7.93188152
4139,30.74163852,17.95235473,-4.987815153,-7.89163455
4140,18.91699061,14.27619117,-4.954481359,-8.032172409
4141,31.32201217,15.213508,-4.961848025,-8.005623947
4142,18.37060124,13.88856736,-4.940304812,-8.034834587
4143,18.55981761,26.8105986,-4.885275779,-8.010092809
4144,22.76285043,23.10876962,-4.862776759,-7.863638882
4145,32.8886522,48.57605077,-4.847910254,-8.046483061
4146,45.66319538,20.54117815,-4.984498361,-8.178526332
4147,19.51958414,23.18638193,-4.811079506,-7.812287318
4148,18.51315179,13.71218671,-4.894496325,-8.02888526
4149,45.94480563,28.50300981,-4.944695875,-7.92724217
4150,30.96043666,62.22473074,-4.734093664,-7.652810178
4151,32.05931012,18.79715621,-4.783660477,-7.910580231
4152,85.68977354,20.62618769,-5.224492971,-8.124067738
4153,8.271307479,16.67364699,-4.536600728,-7.723162441
4154,20.98558203,32.26699788,-4.625831509,-7.697668146
4155,8.484191775,14.53676637,-4.567196369,-7.711106773
4156,30.94279817,31.43383867,-4.87630758,-8.085676457
4157,21.07327949,13.92760385,-4.8634844,-8.008646357
4158,24.94987722,45.38908489,-4.623387021,-7.796047424
4159,19.68586306,13.71551026,-4.885208379,-8.03612342
4160,20.35619788,12.79509198,-4.904668081,-7.983970931
4161,30.08540048,23.91295953,-4.865476909,-7.923570701
4162,18.86244574,14.1426588,-4.82992144,-7.962940332
4163,17.76502181,15.56703548,-4.724762206,-7.791763201
4164,22.84992758,13.36760632,-4.82122665,-7.97501371
4165,11.64850801,10.06690275,-4.748047734,-7.901833716
4166,28.30265627,20.09281158,-4.8373452,-7.991379601
4167,30.47715463,21.29446438,-4.784787529,-7.667957891
4168,24.18030267,25.41597426,-4.790301985,-7.827448553
4169,19.61617654,18.66647814,-4.730554653,-7.733809563
4170,25.55207501,16.6021856,-4.950320233,-8.028566495
4171,27.10925113,15.34461896,-4.877304985,-7.950913571
4172,21.92143165,13.21328414,-4.824391325,-7.92472654
4173,105.5101285,26.57361332,-5.074698861,-8.124770458
4174,15.1693895,9.701602596,-4.817761248,-7.956504924
4175,17.06907227,12.98048363,-4.774019561,-7.971992508
4176,49.16965469,38.72216234,-4.967737923,-8.15836508
4177,108.0697449,34.62890268,-5.093789486,-8.159033609
4178,79.70837165,27.95589296,-5.219631811,-8.083520701
4179,14.15562042,10.9570597,-4.837715382,-7.953069417
4180,45.77771924,24.76514131,-4.897797029,-7.954144225
4181,41.09753508,31.86642932,-5.047498594,-8.082264992
4182,32.69291553,20.59983583,-4.753250821,-7.744812367
4183,7.524995388,7.69502475,-4.626933042,-7.81731171
4184,42.27190874,28.66858827,-4.89508541,-7.987094132
4185,14.73352279,11.94745828,-4.735896254,-7.719926023
4186,132.0948131,224.6646108,-5.170214818,-8.30526309
4187,32.2367017,39.1885168,-4.919101099,-8.061158293
4188,15.86605486,7.945909968,-4.887256285,-7.967983768
4189,14.59577547,22.23538707,-4.754403198,-7.861537996
4190,14.62719021,19.00051865,-4.751524032,-7.853999369
4191,108.5015142,27.56975673,-5.115890158,-8.177125564
4192,8.638998291,14.61191321,-4.42775376,-7.481369099
4193,53.9469218,28.99207132,-4.921213638,-7.931988474
4194,17.63079606,16.14969431,-4.821910422,-8.034089032
4195,14.22154955,18.63451512,-4.782732122,-7.916529218
4196,8.227902616,8.917868375,-4.699508706,-7.819883397
4197,38.67592293,21.02011412,-5.00276241,-8.094679888
4198,20.60970983,25.09281959,-4.806297728,-7.90088005
4199,111.2606119,22.44549433,-5.271441905,-8.247532078
4200,94.18847469,43.4775308,-5.268072484,-8.060706638
4201,25.50214483,11.8357039,-5.134158687,-8.182073229
4202,47.30890559,12.72427879,-5.249492166,-8.3883996
4203,22.28420482,12.09627893,-4.852076159,-7.998250857
4204,19.43481931,7.201975398,-4.867950315,-7.976184702
4205,26.92713527,25.25435405,-4.922471246,-7.920767102
4206,20.60936213,17.19549125,-4.994682415,-8.072613935
4207,10.04436996,12.73330983,-4.679079577,-7.882527213
4208,34.03663465,18.10492207,-4.908264282,-8.051616208
4209,21.15313887,17.05101283,-4.898004158,-7.939814062
4210,32.01218966,18.22840789,-5.009858319,-8.027091375
4211,47.90412879,13.06539993,-5.296794477,-8.21272872
4212,18.96656403,14.00697309,-4.917696833,-7.982497479
4213,19.04173396,10.51331253,-4.958053024,-8.060983779
4214,17.61021445,14.26052247,-4.910834567,-8.043487213
4215,23.01828115,12.49119968,-4.944220005,-8.095501339
4216,39.73778423,30.66641677,-5.103972985,-8.1505862
4217,8.692421704,5.001572371,-4.718320349,-7.883626591
4218,44.27788974,11.26116324,-5.196815834,-8.427233736
4219,12.88869769,14.60898174,-4.844274622,-8.02200801
4220,33.51166721,20.14776605,-5.06939377,-7.99111997
4221,29.2213213,34.5157426,-4.962535202,-8.042723793
4222,32.16752294,14.63720026,-5.097382308,-8.002239334
4223,19.31090823,23.36043886,-4.87571946,-7.985972814
4224,20.6054393,37.5034516,-4.597855864,-7.573700406
4225,20.77853228,19.47136312,-4.734219773,-7.909440026
4226,15.26502108,12.51305139,-4.847327064,-7.997263489
4227,14.06296574,8.240427721,-4.83895337,-7.884308354
4228,4.731847543,13.59377636,-3.631033923,-6.644400177
4229,43.46742218,29.19610424,-4.928890776,-7.968849011
4230,22.5654397,20.74422906,-5.033029711,-8.086947466
4231,82.87359997,14.13738306,-5.056887584,-7.943589128
4232,18.38286838,21.01172886,-4.858290652,-7.863877965
4233,23.52701044,20.05809292,-5.017693459,-7.896576179
4234,76.48171523,25.7933196,-5.216183282,-8.167311345
4235,54.01640936,25.69650535,-5.084697164,-8.207240808
4236,34.3869825,26.14463087,-4.810452362,-7.949545488
4237,32.1001303,12.62115054,-5.058850055,-8.128112902
4238,16.93678088,19.59674356,-4.828536187,-7.936247791
